JPG,X_axis, Y_axis, Width, Height, CLASS, PNG
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-243.jpg,0,212,17,44,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_246.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7027-244.jpg,177,161,79,95,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_247.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-4.jpg,0,7,226,160,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_248.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-8.jpg,85,57,13,29,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_249.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-17.jpg,8,47,229,199,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_250.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-44.jpg,106,222,98,31,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_251.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-58.jpg,2,62,126,114,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_252.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-59.jpg,209,47,28,20,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_253.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-62.jpg,3,0,121,250,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_254.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-63.jpg,97,0,148,144,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_255.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-64.jpg,205,0,51,135,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_256.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-76.jpg,195,171,61,85,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_257.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-82.jpg,0,132,51,105,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_258.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-88.jpg,132,106,97,150,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_259.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-89.jpg,0,0,88,86,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_260.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-93.jpg,135,118,29,138,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_261.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-111.jpg,19,177,77,79,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_262.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-120.jpg,147,74,40,172,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_263.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-129.jpg,134,0,48,224,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_264.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-137.jpg,22,232,149,24,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_265.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-142.jpg,69,22,48,230,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_266.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-144.jpg,69,0,187,76,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_267.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-147.jpg,0,0,180,175,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_268.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-148.jpg,0,75,256,108,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_269.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-155.jpg,23,16,157,217,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_270.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-156.jpg,209,155,47,101,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_271.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-159.jpg,0,0,256,164,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_272.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-162.jpg,12,143,244,60,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_273.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-166.jpg,0,179,175,77,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_274.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-167.jpg,82,0,130,255,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_275.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-174.jpg,128,0,128,221,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_276.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-176.jpg,196,187,34,59,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_277.png
C:\Users\USER\Downloads\SDNET2018\Jeongsik\crack\7028-177.jpg,0,5,88,140,crack,C:\Users\USER\Downloads\SDNET2018\Jeongsik\PixelLabelDatajs\Label_278.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-179.jpg,98,67,158,188,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_1.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-180.jpg,25,34,231,222,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_2.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-184.jpg,58,167,198,89,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_3.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-185.jpg,5,0,238,191,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_4.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-191.jpg,0,2,256,59,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_5.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-194.jpg,52,6,204,223,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_6.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-195.jpg,202,75,18,15,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_7.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-196.jpg,0,0,84,116,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_8.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-197.jpg,14,188,178,68,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_9.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-201.jpg,21,42,29,214,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_10.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-202.jpg,43,13,190,243,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_11.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-204.jpg,0,1,256,224,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_12.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-212.jpg,0,0,215,236,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_13.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-213.jpg,0,99,256,95,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_14.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-219.jpg,0,0,246,137,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_15.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-223.jpg,144,134,30,70,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_16.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-229.jpg,58,0,186,110,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_17.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-230.jpg,69,0,143,256,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_18.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-237.jpg,169,126,87,130,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_19.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-242.jpg,0,10,256,119,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_20.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-243.jpg,101,0,74,54,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_21.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-246.jpg,61,180,195,76,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_22.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7028-247.jpg,0,0,172,188,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_23.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-30.jpg,45,0,152,152,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_24.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-48.jpg,63,2,193,166,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_25.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-62.jpg,0,159,256,69,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_26.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-66.jpg,0,147,253,80,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_27.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-67.jpg,0,55,255,201,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_28.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-75.jpg,0,0,176,73,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_29.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-84.jpg,71,10,163,246,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_30.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-89.jpg,18,141,234,109,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_31.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-94.jpg,0,0,80,176,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_32.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-102.jpg,91,27,75,229,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_33.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-105.jpg,45,237,37,19,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_34.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-108.jpg,83,192,173,62,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_35.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-124.jpg,103,0,28,161,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_36.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-125.jpg,200,187,56,50,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_37.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-131.jpg,75,2,133,254,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_38.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-139.jpg,197,18,56,176,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_39.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-140.jpg,40,98,147,158,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_40.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-141.jpg,44,1,194,255,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_41.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-142.jpg,7,49,170,201,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_42.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-143.jpg,3,67,30,164,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_43.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-148.jpg,174,51,16,39,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_44.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-153.jpg,54,8,61,248,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_45.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-154.jpg,0,0,226,198,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_46.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-157.jpg,20,0,141,256,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_47.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-158.jpg,52,191,203,63,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_48.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-166.jpg,138,15,36,223,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_49.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-174.jpg,229,231,27,23,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_50.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-175.jpg,0,148,256,85,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_51.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-185.jpg,0,0,256,151,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_52.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-187.jpg,0,32,256,224,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_53.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-191.jpg,240,244,16,12,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_54.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-192.jpg,0,0,230,248,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_55.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-201.jpg,94,9,143,242,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_56.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-208.jpg,93,0,156,138,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_57.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-209.jpg,211,178,45,67,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_58.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-219.jpg,160,0,95,256,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_59.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-221.jpg,0,132,236,85,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_60.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-224.jpg,0,0,242,136,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_61.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-225.jpg,0,99,135,157,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_62.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-226.jpg,134,0,121,104,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_63.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-238.jpg,4,1,245,191,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_64.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-240.jpg,29,21,104,235,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_65.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-241.jpg,0,0,227,256,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_66.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7029-242.jpg,116,19,66,237,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_67.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7030-88.jpg,17,35,238,220,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_68.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7030-168.jpg,179,2,51,254,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_69.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7030-171.jpg,58,0,138,242,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_70.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7030-172.jpg,12,177,244,79,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_71.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7030-203.jpg,17,2,229,249,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_72.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7030-225.jpg,228,0,28,256,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_73.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7030-228.jpg,77,190,176,65,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_74.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7031-38.jpg,0,207,114,49,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_75.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7031-105.jpg,82,167,174,86,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_76.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7031-107.jpg,0,134,162,40,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_77.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7031-196.jpg,1,5,195,162,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_78.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7031-217.jpg,104,74,152,182,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_79.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7032-131.jpg,175,207,80,49,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_80.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7032-214.jpg,5,81,251,77,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_81.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7033-126.jpg,9,0,96,200,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_82.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7033-186.jpg,122,1,134,24,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_83.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7033-191.jpg,1,0,76,20,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_84.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7034-5.jpg,165,215,33,40,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_85.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7034-22.jpg,148,2,23,20,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_86.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7034-23.jpg,1,0,185,138,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_87.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7034-24.jpg,2,0,162,226,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_88.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7034-35.jpg,77,2,58,235,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_89.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7034-115.jpg,0,0,184,225,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_90.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7035-14.jpg,3,0,253,252,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_91.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7035-21.jpg,131,48,50,90,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_92.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7035-29.jpg,124,187,17,16,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_93.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7035-30.jpg,199,11,57,187,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_94.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7035-31.jpg,24,238,57,18,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_95.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7035-45.jpg,11,0,57,256,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_96.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7035-46.jpg,66,0,190,251,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_97.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7035-47.jpg,40,83,202,173,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_98.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7035-59.jpg,1,70,255,185,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_99.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7035-62.jpg,1,38,255,108,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_100.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7035-63.jpg,84,54,170,155,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_101.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7035-78.jpg,0,46,238,89,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_102.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7035-79.jpg,2,3,123,43,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_103.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7035-96.jpg,32,1,149,248,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_104.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7035-97.jpg,85,1,122,253,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_105.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7035-109.jpg,185,147,29,109,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_106.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-67.jpg,199,21,50,130,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_107.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-70.jpg,1,166,61,88,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_108.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-85.jpg,160,0,77,189,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_109.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-86.jpg,74,31,104,225,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_110.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-87.jpg,177,1,79,164,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_111.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-93.jpg,1,0,213,76,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_112.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-94.jpg,0,3,229,253,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_113.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-95.jpg,67,116,189,69,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_114.png
C:\Users\USER\Downloads\SDNET2018\Insu\crack\7036-101.jpg,137,15,79,76,Crack,C:\Users\USER\Downloads\SDNET2018\Insu\PixelLabelData_Insu\Label_115.png
